,id,integralizacao,media_programacao,media_matematica,media_NE,media_NC,reprovacoes_programacao,reprovacoes_matematica,reprovacoes_NE,reprovacoes_NC,quantidade_trancamentos
994,234,3,6.760000000000001,,6.9,6.725,2.0,,0.0,2.0,0
995,234,4,6.945454545454544,,7.342857142857142,6.25,4.0,,2.0,2.0,0
996,234,5,5.55,,8.05,5.2,1.0,,0.0,1.0,0
997,234,6,8.1,,8.15,8.066666666666666,0.0,,0.0,0.0,0
998,234,7,6.640000000000001,,7.033333333333334,6.050000000000001,1.0,,0.0,1.0,0
999,235,0,5.233333333333333,4.5,,5.05,2.0,1.0,,3.0,1
1000,236,0,7.6000000000000005,6.2,,7.25,0.0,0.0,,0.0,2
1001,236,1,5.133333333333334,3.3,,4.55,2.0,2.0,,5.0,2
1002,236,2,5.184615384615385,7.1000000000000005,5.8,5.3090909090909095,8.0,1.0,2.0,7.0,2
1003,236,3,5.344444444444444,,5.883333333333333,4.266666666666667,4.0,,2.0,2.0,2
1004,236,4,4.25,,2.9,6.533333333333334,3.0,,2.0,1.0,2
1005,237,0,0.0,,0.0,0.0,3.0,,2.0,2.0,1
1006,238,0,1.4000000000000001,0.65,0.2,1.6714285714285715,7.0,2.0,4.0,6.0,1
1007,239,0,5.34,1.5,,4.077777777777778,2.0,3.0,,6.0,0
1008,239,1,3.766666666666667,6.0,,4.325,2.0,0.0,,2.0,0
1009,239,2,7.616666666666666,4.533333333333333,,6.588888888888889,1.0,1.0,,2.0,0
1010,239,3,5.011111111111111,0.6,5.720000000000001,3.4199999999999995,4.0,1.0,2.0,3.0,0
1011,239,4,5.3500000000000005,,5.199999999999999,5.65,2.0,,1.0,1.0,0
1012,239,6,8.35,4.8,8.34,6.6,0.0,1.0,0.0,1.0,0
1013,239,7,5.2,6.3,4.45,6.699999999999999,2.0,0.0,1.0,1.0,0
1014,239,8,5.655555555555555,,5.375,5.88,3.0,,2.0,1.0,0
1015,239,9,7.466666666666666,,7.5,7.4,0.0,,0.0,0.0,0
1016,240,0,4.457142857142857,2.8666666666666667,,3.736363636363636,4.0,3.0,,8.0,1
1017,241,1,7.3,8.1,,7.360000000000001,1.0,0.0,,2.0,0
1018,241,2,6.175000000000001,5.9,,6.12,1.0,1.0,,2.0,0
1019,241,3,6.033333333333332,,6.0,6.04,2.0,,0.0,2.0,0
1020,241,5,7.471428571428572,,7.05,8.033333333333333,0.0,,0.0,0.0,0
1021,241,6,7.25,,6.924999999999999,7.8999999999999995,1.0,,1.0,0.0,0
1022,241,7,6.375,,6.5,7.75,1.0,,1.0,0.0,0
1023,241,8,6.820000000000002,,6.722222222222223,7.7,3.0,,3.0,0.0,0
1024,241,9,8.0,,8.0,,0.0,,0.0,,0
1025,242,0,4.877777777777777,2.1500000000000004,,4.046666666666667,6.0,4.0,,12.0,2
1026,242,1,2.75,0.0,4.5,1.8571428571428572,6.0,1.0,1.0,6.0,2
1027,242,2,5.05,2.9000000000000004,4.9399999999999995,4.583333333333333,7.0,4.0,3.0,8.0,2
1028,243,0,1.0333333333333334,1.4,,1.125,3.0,1.0,,4.0,0
1029,244,0,2.4833333333333334,2.5,,2.4875,6.0,2.0,,8.0,0
1030,245,0,5.733333333333333,5.2,,5.6,1.0,1.0,,2.0,2
1031,246,0,0.3666666666666667,0.1,,0.3,3.0,1.0,,4.0,0
1032,247,0,5.05,5.7,,5.18,2.0,1.0,,3.0,0
1033,247,1,6.466666666666666,6.533333333333334,,6.319999999999999,2.0,1.0,,4.0,0
1034,247,2,5.033333333333333,,5.7,4.8999999999999995,3.0,,1.0,2.0,0
1035,247,3,4.938461538461539,,4.55,5.466666666666666,7.0,,6.0,2.0,0
1036,247,4,4.24,,5.0,1.2,3.0,,2.0,1.0,0
1037,247,5,7.15,,7.3,6.7,0.0,,0.0,0.0,0
1038,247,6,6.066666666666666,,6.225,5.75,2.0,,1.0,1.0,0
1039,247,7,6.425,,6.1,6.966666666666666,1.0,,1.0,0.0,0
1040,248,0,5.485714285714287,0.8333333333333334,,3.8083333333333336,3.0,3.0,,8.0,3
1041,248,1,5.625,1.5,,5.55,2.0,1.0,,3.0,3
1042,248,2,6.55,2.95,6.8,4.6499999999999995,0.0,4.0,0.0,4.0,3
1043,248,3,5.0,,4.6,5.333333333333333,6.0,,3.0,3.0,3
1047,248,4,,7.2,,7.2,,0.0,,0.0,3
1044,248,5,7.233333333333333,,7.459999999999999,6.1,0.0,,0.0,0.0,3
1045,248,6,6.8500000000000005,6.8,7.575,5.866666666666667,1.0,0.0,0.0,1.0,3
1046,248,7,6.480000000000001,,,6.480000000000001,1.0,,,1.0,3
1048,249,0,2.25,1.8666666666666665,,1.825,4.0,3.0,,8.0,0
1049,250,0,4.485714285714286,,5.014285714285713,4.1125,10.0,,5.0,6.0,0
1050,250,1,5.733333333333333,1.2,6.35,3.4,2.0,1.0,1.0,2.0,0
1051,250,2,4.8,1.2,3.0,5.25,3.0,1.0,2.0,2.0,0
1052,250,3,5.699999999999999,,6.38,4.85,3.0,,1.0,2.0,0
1053,250,4,5.325,,4.8,5.85,2.0,,1.0,1.0,0
1054,251,0,3.821428571428572,2.2600000000000002,,3.6000000000000005,12.0,5.0,,18.0,1
1055,252,0,7.925000000000001,5.6,,7.459999999999999,0.0,1.0,,1.0,0
1056,252,2,7.675000000000001,6.25,,7.299999999999999,0.0,1.0,,1.0,0
1057,252,3,7.200000000000001,9.0,5.7,7.671428571428572,1.0,0.0,1.0,0.0,0
1058,252,5,8.285714285714286,,8.483333333333334,7.1,0.0,,0.0,0.0,0
1059,252,6,7.9,,7.599999999999999,8.35,0.0,,0.0,0.0,0
1060,252,7,8.319999999999999,,8.6,7.9,0.0,,0.0,0.0,0
1061,252,8,7.233333333333334,,7.85,7.25,0.0,,0.0,0.0,0
1062,253,1,9.399999999999999,8.6,,9.24,0.0,0.0,,0.0,0
1063,253,2,10.0,9.75,,9.7,0.0,0.0,,0.0,0
1064,253,3,9.475,10.0,,9.58,0.0,0.0,,0.0,0
1065,253,4,9.419999999999998,,8.9,9.55,0.0,,0.0,0.0,0
1066,253,5,9.580000000000002,,9.55,9.7,0.0,,0.0,0.0,0
1067,253,6,8.98,,9.075,8.6,0.0,,0.0,0.0,0
1068,253,8,8.883333333333335,,9.2,8.725,0.0,,0.0,0.0,0
1069,253,9,9.15,,9.15,9.1,0.0,,0.0,0.0,0
1070,254,0,3.6999999999999997,1.8333333333333333,,3.04,5.0,3.0,,9.0,3
1071,254,1,6.442857142857142,0.0,,6.01111111111111,3.0,1.0,,4.0,3
1072,255,0,2.2,2.325,,2.1222222222222222,3.0,3.0,,7.0,1
1073,256,0,5.025,5.1,,5.04,2.0,1.0,,3.0,0
1074,256,1,6.5,9.1,,7.279999999999999,0.0,0.0,,1.0,0
1075,256,2,6.069999999999999,9.0,5.4,6.43,5.0,0.0,1.0,4.0,0
1076,256,3,5.25,,4.983333333333333,5.65,6.0,,4.0,2.0,0
1077,256,4,6.3999999999999995,,5.949999999999999,8.2,1.0,,1.0,0.0,0
1078,256,5,6.416666666666667,,7.45,4.35,1.0,,0.0,1.0,0
1079,256,7,7.3199999999999985,,7.514285714285713,7.45,2.0,,1.0,1.0,0
1080,257,0,7.3,0.4,,3.85,0.0,1.0,,1.0,5
1081,258,0,5.766666666666667,3.5,,5.2,1.0,1.0,,2.0,0
1082,258,1,4.614285714285714,4.2,,4.483333333333333,5.0,2.0,,8.0,0
1083,258,2,3.4,0.0,3.8666666666666667,3.088235294117647,13.0,3.0,4.0,13.0,0
1084,259,0,1.3333333333333333,0.1,,1.025,3.0,1.0,,4.0,0
1085,260,0,0.6499999999999999,0.1,,0.35,2.0,1.0,,4.0,0
1086,261,0,6.183333333333334,5.900000000000001,,5.98,4.0,2.0,,7.0,0
1087,261,1,5.9,8.0,,6.32,2.0,0.0,,2.0,0
1088,261,2,6.090909090909091,,5.8,6.2,5.0,,1.0,4.0,0
1089,261,3,5.88,,5.824999999999999,6.1,1.0,,1.0,0.0,0
1090,261,4,6.739999999999999,,6.875000000000001,6.2,0.0,,0.0,0.0,0
1091,261,6,7.083333333333333,,7.159999999999999,6.7,0.0,,0.0,0.0,0
1092,261,7,8.440000000000001,,8.566666666666666,8.566666666666666,0.0,,0.0,0.0,0
1093,262,0,5.1,,4.15,8.9,3.0,,3.0,0.0,0
1094,262,1,5.5,,5.125,8.5,4.0,,4.0,0.0,0
1095,263,0,6.025,8.6,,6.540000000000001,2.0,0.0,,2.0,0
1096,263,1,6.3999999999999995,5.25,,6.0,1.0,1.0,,2.0,0
1097,263,2,6.833333333333333,7.25,,7.0,1.0,0.0,,1.0,0
1098,263,3,6.459999999999999,,5.4,6.725,1.0,,1.0,0.0,0
1099,263,4,7.95,,8.02,7.6,0.0,,0.0,0.0,0
1100,263,5,7.3,,6.625,10.0,1.0,,1.0,0.0,0
1101,263,7,6.666666666666668,,6.82,6.9799999999999995,1.0,,0.0,1.0,0
1102,264,0,3.0999999999999996,2.3,0.0,3.213793103448276,21.0,5.0,2.0,25.0,0
1103,265,0,4.477777777777778,4.733333333333333,6.5,3.5625,6.0,2.0,1.0,7.0,0
1104,265,1,5.675,,6.65,4.7,2.0,,0.0,2.0,0
1105,265,2,5.583333333333333,4.2,5.75,4.8999999999999995,3.0,1.0,1.0,3.0,0
1106,265,3,5.1625,5.0,5.471428571428571,4.93,8.0,1.0,3.0,6.0,0
1107,265,4,6.925000000000001,,8.05,6.7,1.0,,0.0,1.0,0
1108,265,6,6.214285714285715,,8.05,5.4799999999999995,1.0,,0.0,1.0,0
1109,266,0,0.43636363636363634,0.0,0.3,0.9615384615384616,11.0,1.0,1.0,12.0,0
1110,267,0,2.9666666666666663,1.9,,2.5499999999999994,5.0,1.0,,7.0,1
1111,268,0,3.316666666666666,4.1,3.5000000000000004,3.733333333333333,9.0,1.0,6.0,4.0,0
1112,268,2,4.21111111111111,,3.9333333333333327,6.275,11.0,,9.0,2.0,0
1113,268,3,3.4499999999999997,0.8,2.8083333333333336,4.171428571428572,13.0,1.0,10.0,4.0,0
1114,269,0,5.05,3.9166666666666665,,4.593333333333334,6.0,4.0,,11.0,0
1115,269,1,4.022222222222222,6.0,3.35,4.437500000000001,15.0,1.0,3.0,13.0,0
1116,269,2,3.7399999999999998,,2.975,4.5,7.0,,3.0,4.0,0
1117,269,3,2.6850000000000005,,2.74,2.5200000000000005,15.0,,11.0,4.0,0
1118,269,4,5.220000000000001,,5.0,5.275,3.0,,1.0,2.0,0
1119,270,0,0.3333333333333333,0.1,,0.275,3.0,1.0,,4.0,0
1120,271,0,5.7272727272727275,,4.8999999999999995,7.175,7.0,,5.0,2.0,0
1121,271,1,6.95,,6.95,,0.0,,0.0,,0
1122,272,0,6.975,3.0,,6.18,2.0,1.0,,3.0,0
1123,272,1,6.400000000000001,5.8,,6.08,3.0,2.0,,6.0,0
1124,272,2,6.483333333333333,,5.1,6.76,2.0,,1.0,1.0,0
1125,272,3,5.5375000000000005,,6.425,4.6499999999999995,3.0,,1.0,2.0,0
1126,272,4,4.849999999999999,6.7,5.328571428571428,4.1,4.0,0.0,3.0,1.0,0
1127,272,5,7.540000000000001,,7.525,7.6,0.0,,0.0,0.0,0
1128,272,6,5.32,4.1,6.6,4.375,2.0,1.0,0.0,3.0,0
1129,272,7,5.0875,6.4,4.633333333333334,5.533333333333334,3.0,0.0,2.0,1.0,0
1130,273,0,8.75,,,8.75,0.0,,,0.0,0
1131,273,2,7.083333333333333,7.9,,7.287500000000001,0.0,0.0,,0.0,0
1132,273,3,8.219999999999999,,7.6,8.375,0.0,,0.0,0.0,0
1133,273,5,8.42,,8.425,8.850000000000001,0.0,,0.0,0.0,0
1134,273,6,8.82,,8.82,,0.0,,0.0,,0
1135,273,7,8.85,,8.0,9.133333333333333,0.0,,0.0,0.0,0
1136,273,8,8.3,,8.533333333333333,7.95,0.0,,0.0,0.0,0
1137,273,9,8.433333333333334,,8.433333333333334,,0.0,,0.0,,0
1138,274,1,6.8999999999999995,5.633333333333333,,6.180000000000001,0.0,2.0,,3.0,0
1139,274,2,6.6,,4.1,7.225,1.0,,1.0,0.0,0
1140,274,3,5.388888888888889,8.0,3.25,7.185714285714285,5.0,0.0,3.0,2.0,0
1141,274,5,6.183333333333333,,6.622222222222223,4.866666666666666,4.0,,2.0,2.0,0
1142,274,6,5.616666666666667,,6.15,4.55,4.0,,2.0,2.0,0
1143,274,7,6.7,,7.35,6.050000000000001,1.0,,0.0,1.0,0
1144,274,8,1.7428571428571427,,1.0333333333333334,6.0,5.0,,5.0,0.0,0
1145,275,0,0.9,0.1,,0.7000000000000001,3.0,1.0,,4.0,0
1146,276,0,0.8666666666666667,0.4,,0.75,3.0,1.0,,4.0,0
1147,277,0,6.033333333333332,1.85,,4.5,3.0,2.0,,6.0,1
1148,277,1,5.9799999999999995,0.5,,5.066666666666666,1.0,1.0,,2.0,1
1149,277,2,5.0,,4.85,5.1000000000000005,3.0,,1.0,2.0,1
1150,278,0,8.0,2.5,,6.166666666666667,0.0,1.0,,1.0,3
1151,278,1,5.0125,6.8,6.2,4.716666666666667,4.0,0.0,1.0,3.0,3
1152,278,2,4.889999999999999,,3.766666666666667,5.371428571428572,5.0,,2.0,3.0,3
1153,278,3,7.625,,7.0,9.5,0.0,,0.0,0.0,3
1154,279,0,3.733333333333333,0.1,,2.8249999999999997,2.0,1.0,,3.0,0
1155,280,0,8.066666666666666,8.5,,8.175,0.0,0.0,,0.0,0
1156,280,1,3.0083333333333333,1.9166666666666667,2.0,2.8588235294117648,9.0,5.0,2.0,13.0,0
1157,281,0,5.366666666666667,6.3,,5.6,3.0,0.0,,3.0,0
1158,281,1,4.85,5.5,,5.483333333333333,1.0,1.0,,2.0,0
1159,281,2,5.32,9.0,5.7,5.65,5.0,0.0,1.0,4.0,0
1160,281,3,5.616666666666666,,5.9,5.05,4.0,,2.0,2.0,0
1161,281,4,8.35,,9.05,8.0,0.0,,0.0,0.0,0
1162,281,5,6.480000000000001,,6.5,6.433333333333334,4.0,,3.0,1.0,0
1163,281,6,6.171428571428572,,6.8199999999999985,4.55,3.0,,2.0,1.0,0
1164,281,7,5.92,,6.05,6.875,1.0,,0.0,1.0,0
1165,282,0,4.2333333333333325,3.5749999999999997,,4.1,6.0,3.0,,10.0,1
1166,282,1,2.5823529411764703,1.8,3.1142857142857143,2.1153846153846154,14.0,3.0,6.0,11.0,1
1167,282,2,3.6333333333333333,,3.3333333333333335,3.9333333333333336,4.0,,2.0,2.0,1
1168,283,0,4.414285714285715,3.78,,3.7785714285714285,6.0,4.0,,12.0,0
1169,283,1,4.300000000000001,5.0,4.866666666666666,4.65,7.0,1.0,2.0,6.0,0
1170,283,2,5.7375,,6.05,4.8,3.0,,2.0,1.0,0
1171,283,3,6.7,,,6.7,0.0,,,0.0,0
1172,283,4,6.900000000000001,,7.5,6.6,0.0,,0.0,0.0,0
1173,283,5,6.2749999999999995,,7.3,3.2,1.0,,0.0,1.0,0
1174,283,6,5.5214285714285705,,5.942857142857142,4.2,6.0,,2.0,6.0,0
1175,283,7,8.35,,10.0,6.35,0.0,,0.0,0.0,0
1176,284,0,3.907692307692308,2.175,,3.5944444444444446,9.0,4.0,,14.0,0
1177,284,1,4.925,,4.1000000000000005,7.4,2.0,,2.0,0.0,0
1178,284,2,6.175,,6.175,,1.0,,1.0,,0
1179,284,3,5.977777777777778,3.7,4.05,5.822222222222222,2.0,3.0,2.0,3.0,0
1180,284,4,6.266666666666667,0.8,6.266666666666667,4.9,2.0,1.0,1.0,2.0,0
1181,284,5,6.075,1.9,8.0,5.34,1.0,1.0,0.0,2.0,0
1182,284,6,4.5,5.5,4.340000000000001,5.06,4.0,1.0,3.0,2.0,0
1183,284,7,5.866666666666667,8.5,7.75,5.3,2.0,0.0,1.0,1.0,0
1184,284,8,7.859999999999999,6.5,8.1,7.166666666666667,0.0,0.0,0.0,0.0,0
1185,285,0,3.422222222222222,2.2,3.2600000000000002,3.2624999999999997,9.0,3.0,5.0,8.0,0
1186,285,1,6.45,,7.65,5.25,1.0,,0.0,1.0,0
1187,285,2,6.7,,6.266666666666667,7.025,2.0,,1.0,1.0,0
1188,285,3,5.942857142857143,,7.0200000000000005,3.25,3.0,,1.0,2.0,0
1189,285,4,6.15,,5.35,6.95,1.0,,1.0,0.0,0
1190,285,5,5.739999999999999,,6.82,4.66,4.0,,1.0,3.0,0
1191,286,0,5.599999999999999,0.1,8.3,5.0,3.0,1.0,0.0,4.0,0
1192,286,1,2.9875,1.4333333333333333,3.6999999999999997,2.3111111111111113,5.0,3.0,1.0,7.0,0
1193,287,0,3.266666666666666,0.8666666666666667,5.24,1.6769230769230772,9.0,3.0,3.0,12.0,0
1194,287,1,4.482352941176471,1.9749999999999999,4.74,3.8647058823529403,12.0,4.0,4.0,13.0,0
1195,287,2,5.85,,6.2,5.733333333333333,4.0,,1.0,3.0,0
1196,287,3,5.2,2.6,5.56,4.65,7.0,1.0,3.0,5.0,0
1197,287,4,3.6611111111111114,1.86,4.788888888888889,2.2928571428571423,14.0,5.0,6.0,13.0,0
1198,288,0,3.942857142857143,4.0,,4.116666666666666,6.0,3.0,,10.0,0
1199,288,1,6.7555555555555555,4.75,7.466666666666666,5.9875,4.0,2.0,1.0,5.0,0
1200,289,0,3.2384615384615385,0.65,1.45,2.9812499999999997,11.0,2.0,2.0,13.0,1
1201,289,1,3.1818181818181825,2.2,4.733333333333333,2.5555555555555554,6.0,1.0,1.0,6.0,1
1202,290,0,5.355555555555555,4.25,,5.028571428571428,6.0,3.0,,10.0,0
1203,290,1,5.2,4.8,6.85,4.6875,6.0,1.0,1.0,6.0,0
1204,290,2,4.475,0.4,5.3999999999999995,1.05,2.0,1.0,1.0,2.0,0
1205,290,3,5.954545454545454,,5.883333333333333,6.650000000000001,4.0,,2.0,2.0,0
1206,290,4,3.725,6.0,6.0,3.7249999999999996,2.0,0.0,0.0,2.0,0
1207,290,5,6.366666666666666,,7.0,5.733333333333334,2.0,,0.0,2.0,0
1208,290,6,5.042857142857143,,6.0,4.883333333333334,3.0,,0.0,3.0,0
1209,291,0,3.0499999999999994,1.7999999999999998,3.7,2.55,9.0,4.0,1.0,14.0,1
1210,292,0,1.3863636363636365,0.6,0.8333333333333334,1.4300000000000002,21.0,1.0,3.0,19.0,0
1211,293,0,7.8,7.6,,7.75,0.0,0.0,,0.0,4
1212,293,1,4.883333333333333,5.7,,5.27,4.0,2.0,,6.0,4
1213,293,2,4.92,,5.25,4.8375,6.0,,2.0,4.0,4
1214,293,3,1.9449999999999998,,1.28,2.8749999999999996,17.0,,9.0,9.0,4
1215,294,1,7.3500000000000005,6.466666666666666,,6.970000000000001,1.0,1.0,,2.0,0
1216,294,3,6.290000000000001,6.0,6.0,6.290000000000001,4.0,0.0,0.0,4.0,0
1217,294,4,6.583333333333333,,6.839999999999999,5.3,3.0,,2.0,1.0,0
1218,294,5,7.016666666666667,,8.375,4.3,1.0,,0.0,1.0,0
1219,294,6,7.9,,7.4,8.066666666666668,0.0,,0.0,0.0,0
1220,294,7,9.025,,9.533333333333333,8.15,0.0,,0.0,0.0,0
1221,294,8,6.833333333333333,,6.833333333333333,,0.0,,0.0,,0
1222,295,0,6.7,9.1,,7.18,2.0,0.0,,2.0,0
1223,295,1,4.433333333333334,5.8,4.533333333333334,4.6642857142857155,9.0,1.0,2.0,10.0,0
1224,295,2,5.400000000000001,,6.125,3.95,4.0,,2.0,2.0,0
1225,295,3,6.659999999999999,,7.7,7.0200000000000005,1.0,,0.0,1.0,0
1226,295,4,6.800000000000001,,6.425,7.550000000000001,0.0,,0.0,0.0,0
1227,295,5,4.381818181818182,,4.785714285714286,3.6750000000000003,7.0,,4.0,3.0,0
1228,295,6,4.1499999999999995,,2.78,5.52,5.0,,3.0,2.0,0
1229,295,7,5.9,,5.0,6.8,1.0,,1.0,0.0,0
1230,296,0,6.8,6.2,,6.6499999999999995,0.0,0.0,,0.0,0
1231,296,1,5.728571428571429,1.875,,4.223076923076923,4.0,4.0,,10.0,0
1232,296,2,3.9200000000000004,,5.35,2.9666666666666663,3.0,,1.0,2.0,0
1233,296,3,7.133333333333334,,6.574999999999999,8.25,2.0,,2.0,0.0,0
1234,296,4,6.342857142857142,,7.26,4.05,2.0,,1.0,1.0,0
1235,296,5,5.2,3.4499999999999997,5.2,4.5,3.0,1.0,1.0,3.0,0
1236,296,6,6.442857142857143,0.6,6.566666666666667,5.2,1.0,1.0,1.0,1.0,0
1237,296,7,7.175,1.8,7.533333333333334,4.425,0.0,2.0,0.0,2.0,0
1238,296,8,,6.25,,6.25,,0.0,,0.0,0
1239,297,0,4.972727272727273,1.2000000000000002,5.7,3.811111111111112,8.0,2.0,3.0,7.0,0
1240,297,1,5.925,,6.542857142857143,5.06,7.0,,3.0,4.0,0
1241,297,2,4.188235294117647,,4.2700000000000005,4.071428571428571,14.0,,9.0,5.0,0
1242,297,3,7.025,,7.166666666666667,6.6,0.0,,0.0,0.0,0
1243,298,0,7.333333333333333,6.2,,7.050000000000001,1.0,0.0,,1.0,0
1244,298,1,5.385714285714286,2.725,,4.461538461538462,2.0,4.0,,8.0,0
1245,298,2,2.8333333333333335,,3.9,2.3,5.0,,2.0,3.0,0
1246,298,3,7.528571428571429,,7.225,7.933333333333334,0.0,,0.0,0.0,0
1247,298,5,6.450000000000001,,6.92,5.666666666666667,2.0,,1.0,1.0,0
1248,298,6,4.7846153846153845,2.333333333333333,4.9,3.9799999999999995,7.0,2.0,3.0,6.0,0
1249,298,7,5.077777777777778,2.75,5.416666666666667,3.457142857142857,4.0,4.0,2.0,6.0,0
1250,298,8,3.325,5.366666666666667,,4.2,3.0,1.0,,4.0,0
1251,299,0,3.890909090909091,0.7833333333333333,,2.7315789473684213,8.0,6.0,,16.0,1
1252,299,1,4.249999999999999,0.1,4.54,3.55,7.0,1.0,3.0,5.0,1
1253,299,2,8.85,,,8.85,0.0,,,0.0,1
1254,300,0,6.833333333333332,1.55,,5.066666666666666,2.0,2.0,,5.0,1
1255,300,1,4.67,9.0,0.0,5.569999999999999,7.0,0.0,1.0,6.0,1
1256,300,2,4.3,,4.7,3.9,2.0,,1.0,1.0,1
1257,300,3,5.5375000000000005,,5.614285714285715,7.0,3.0,,2.0,1.0,1
1258,301,0,3.08,0.0,,2.566666666666667,3.0,1.0,,4.0,3
1259,302,0,2.7714285714285714,3.6166666666666667,,3.335714285714286,5.0,4.0,,10.0,3
1260,302,1,2.6199999999999997,0.3,2.983333333333333,2.0266666666666664,12.0,5.0,5.0,12.0,3
1261,303,0,2.56,0.6,1.1,1.8428571428571427,5.0,2.0,1.0,7.0,0
1262,304,0,2.5307692307692307,2.16,1.5799999999999998,2.755555555555556,24.0,4.0,5.0,24.0,2
1263,304,1,3.855555555555555,,4.166666666666666,3.233333333333334,5.0,,3.0,2.0,2
1264,305,0,4.042857142857143,5.82,,4.8,6.0,4.0,,11.0,0
1265,305,1,5.353846153846153,,4.1,5.7299999999999995,7.0,,3.0,4.0,0
1266,305,2,7.35,,6.7,8.0,0.0,,0.0,0.0,0
1267,305,3,4.066666666666666,,5.042857142857144,2.9333333333333336,6.0,,4.0,2.0,0
1268,305,4,3.8181818181818183,,3.15,4.62,7.0,,5.0,2.0,0
1269,305,5,5.525,,5.525,,1.0,,1.0,,0
1270,305,6,5.68,,5.325,7.1,2.0,,2.0,0.0,0
1278,306,0,,4.55,,4.55,,2.0,,2.0,1
1271,306,1,9.540000000000001,,,9.616666666666667,0.0,,,0.0,1
1272,306,3,9.2,,8.8,9.36,0.0,,0.0,0.0,1
1273,306,4,8.760000000000002,,8.9,8.725,0.0,,0.0,0.0,1
1274,306,5,8.55,,8.149999999999999,8.95,0.0,,0.0,0.0,1
1275,306,6,8.971428571428572,,8.85,9.7,0.0,,0.0,0.0,1
1276,306,7,7.183333333333334,,8.275,5.0,1.0,,0.0,1.0,1
1277,306,8,7.7,,7.65,7.75,0.0,,0.0,0.0,1
1279,307,0,2.2199999999999998,1.4,,1.8375000000000001,4.0,2.0,,7.0,2
1280,308,1,7.916666666666667,7.2,,7.489999999999999,0.0,1.0,,2.0,0
1281,308,3,7.555555555555555,,7.3,7.628571428571429,1.0,,1.0,0.0,0
1282,308,4,6.959999999999999,6.6,7.1,6.5,1.0,0.0,1.0,0.0,0
1283,308,5,5.8999999999999995,,5.45,7.3999999999999995,1.0,,1.0,0.0,0
1284,308,6,8.0,,8.0,,0.0,,0.0,,0
1285,308,8,8.428571428571429,,9.033333333333333,7.975,0.0,,0.0,0.0,0
1286,309,0,7.65,8.2,,7.76,1.0,0.0,,1.0,0
1287,309,1,7.2,3.25,,5.5200000000000005,1.0,2.0,,3.0,0
1288,309,2,6.844444444444445,,7.3,6.714285714285715,4.0,,1.0,3.0,0
1289,309,3,5.3,,4.975,6.6,4.0,,4.0,0.0,0
1290,309,4,6.425,,6.3,6.550000000000001,1.0,,0.0,1.0,0
1291,309,5,5.82,4.2,5.233333333333333,5.866666666666667,2.0,1.0,2.0,1.0,0
1292,309,6,7.9,,7.9,,0.0,,0.0,,0
1293,309,7,6.15,6.0,6.066666666666666,6.2,2.0,0.0,2.0,0.0,0
1294,309,8,6.95,6.2,6.95,7.6,0.0,0.0,0.0,0.0,0
1295,310,1,7.599999999999999,5.133333333333333,,6.779999999999999,1.0,2.0,,3.0,0
1296,310,2,7.2,7.0,,7.159999999999999,1.0,0.0,,1.0,0
1297,310,3,6.9399999999999995,7.6,6.0,7.575,2.0,0.0,1.0,1.0,0
1298,310,4,5.05,,4.766666666666667,5.333333333333333,3.0,,2.0,1.0,0
1299,310,5,7.0200000000000005,,6.75,8.1,1.0,,1.0,0.0,0
1300,310,6,7.233333333333333,,7.6,5.4,1.0,,0.0,1.0,0
1301,310,7,6.916666666666667,,7.7,6.525,2.0,,0.0,2.0,0
1302,310,8,6.255555555555556,,7.333333333333333,5.716666666666668,2.0,,0.0,2.0,0
1303,311,0,0.0,0.0,,0.0,3.0,1.0,,4.0,0
1304,312,0,0.0,0.0,,0.0,3.0,1.0,,4.0,0
1305,313,0,4.6375,3.175,,4.2153846153846155,6.0,3.0,,10.0,0
1306,313,1,2.972727272727273,0.3,2.814285714285714,3.2941176470588234,18.0,1.0,5.0,14.0,0
1307,314,1,7.6,10.0,,8.08,0.0,0.0,,0.0,0
1308,314,3,7.127272727272728,7.75,5.7,7.461538461538462,2.0,0.0,1.0,1.0,0
1309,314,4,3.0333333333333337,2.4,3.9,1.85,2.0,1.0,1.0,2.0,0
1310,314,5,7.080000000000001,0.6,6.9,5.550000000000001,1.0,1.0,0.0,2.0,0
1311,314,6,7.583333333333333,,7.840000000000001,6.3,0.0,,0.0,0.0,0
1312,314,7,7.6,7.3,7.633333333333333,7.4,0.0,0.0,0.0,0.0,0
1313,314,8,5.1,,5.5,4.3500000000000005,6.0,,4.0,3.0,0
1314,314,9,8.0,,8.0,,0.0,,0.0,,0
1315,315,0,3.4,1.7,,2.975,2.0,1.0,,3.0,0
1316,315,1,7.033333333333334,3.2,,5.84,1.0,2.0,,4.0,0
1317,315,2,5.7,5.05,,5.514285714285714,2.0,1.0,,3.0,0
1318,315,3,7.7,3.95,7.0,5.3,0.0,1.0,0.0,2.0,0
1319,315,4,7.133333333333333,,7.4,7.0,1.0,,0.0,1.0,0
1320,315,5,6.62,,7.666666666666667,5.050000000000001,1.0,,0.0,1.0,0
1321,315,6,6.999999999999999,,7.466666666666666,4.2,1.0,,0.0,1.0,0
1322,315,7,5.275,9.8,6.699999999999999,5.833333333333333,2.0,0.0,0.0,2.0,0
1323,315,8,7.733333333333333,,9.0,7.066666666666666,0.0,,0.0,0.0,0
1324,315,9,7.840000000000001,,8.399999999999999,7.466666666666666,0.0,,0.0,0.0,0
